episode,observation,action,reward,next_observation,done,step_duration,agent
3,"[-0.4561464  -0.0524746  -0.4039361   0.91828936  1.0631704  -1.4847529
  0.06078658 -0.7771036  -0.38501006 -0.7219554   0.3325167  -1.6373433
  0.8291163  -0.7289762  -0.29380795  0.16987993]",1,0.0,"[-0.26468673 -0.11530495 -0.07141937 -0.7190539   0.73065376  0.15259042
 -0.27173012  0.86023974 -0.71752673  0.9153879  -0.3325167   1.6373433
  0.49659956  0.90836716 -0.29380795  0.16987993]",False,0.0004780292510986328,adversary_1
3,"[-0.6421098  -0.03935594 -0.44955072  0.91304195  1.1087852  -1.4795054
  0.10640122 -0.7718561  -0.34916252 -0.7518299   0.35166267 -1.6436263
  0.8453501  -0.70674074 -0.22035597  0.12740995]",1,0.0,"[-0.19851506  0.21352129 -0.09788805 -0.73058444  0.75712246  0.16412093
 -0.24526145  0.8717702  -0.70082515  0.8917964  -0.35166267  1.6436263
  0.49368742  0.93688565 -0.22035597  0.12740995]",False,0.0005819797515869141,adversary_1
3,"[-0.78158236 -0.02951696 -0.5137617   0.9091063   1.172996   -1.4755698
  0.1706122  -0.76792055 -0.29227686 -0.7442358   0.39602214 -1.6183386
  0.8875255  -0.69006413 -0.56526697  0.09555746]",0,0.0,"[-0.1488863  -0.13985904 -0.11773956 -0.70923233  0.77697396  0.1427688
 -0.22540994  0.8504181  -0.688299    0.87410283 -0.39602214  1.6183386
  0.49150333  0.9282745  -0.56526697  0.09555746]",False,0.0013661384582519531,adversary_1
3,"[-0.58618677 -0.02213772 -0.59191996  0.90615463  1.2511543  -1.4726181
  0.24877043 -0.7649688  -0.24961261 -0.73854023  0.45929176 -1.6293728
  0.90915704 -0.6775567  -0.02395023  0.0716681 ]",1,0.0,"[-0.11166471 -0.40489426 -0.13262819 -0.7232182   0.7918626   0.1567547
 -0.21052131  0.864404   -0.7089044   0.8908326  -0.45929176  1.6293728
  0.44986528  0.95181614 -0.02395023  0.0716681 ]",False,0.0004200935363769531,adversary_1
3,"[-0.73964006 -0.01660329 -0.6505386   0.90394086  1.309773   -1.4704044
  0.3073891  -0.7627551  -0.21761444 -0.73426855  0.50674397 -1.6676486
  0.96538067 -0.6681761   0.3820373   0.05375107]",0,0.0,"[-0.38374853 -0.3036707  -0.14379466 -0.76370764  0.80302906  0.19724412
 -0.19935484  0.90489346 -0.7243584   0.93337995 -0.50674397  1.6676486
  0.45863673  0.9994724   0.3820373   0.05375107]",False,0.0005559921264648438,adversary_1
3,"[-0.55473006 -0.01245247 -0.7245026   0.9022805   1.383737   -1.468744
  0.3813531  -0.76109475 -0.1636158  -0.76106477  0.5423331  -1.6963552
  1.0775484  -0.6611407   0.68652797  0.0403133 ]",0,0.0,"[-0.5878114  -0.22775303 -0.18216951 -0.7940747   0.8414039   0.2276112
 -0.16097999  0.9352605  -0.7059489   0.93529046 -0.5423331   1.6963552
  0.5352153   1.0352145   0.68652797  0.0403133 ]",False,0.0005617141723632812,adversary_1
3,"[-0.41604754 -0.00933935 -0.7799756   0.9010353   1.43921    -1.4674988
  0.4368261  -0.7598495  -0.15311682 -0.78116196  0.53902495 -1.7178853
  1.2016742  -0.6558641   0.914896    0.03023498]",0,0.0,"[-0.44085854 -0.17081477 -0.24095064 -0.81685     0.90018505  0.2503865
 -0.10219885  0.9580358  -0.6921418   0.93672335 -0.53902495  1.7178853
  0.6626492   1.0620213   0.914896    0.03023498]",False,0.0005781650543212891,adversary_1
3,"[-0.31203565 -0.00700451 -0.82158035  0.90010136  1.4808148  -1.4665649
  0.47843087 -0.75891554 -0.17524259 -0.79623485  0.53654385 -1.7340329
  1.3347685  -0.65190667  0.686172    0.42267624]",0,0.0,"[-0.6306439  -0.12811108 -0.2850365  -0.8339315   0.9442709   0.26746798
 -0.05811299  0.97511727 -0.71178645  0.93779796 -0.53654385  1.7340329
  0.7982247   1.0821261   0.686172    0.42267624]",False,0.0007102489471435547,adversary_1
3,"[-0.23402674 -0.00525338 -0.8527839   0.8994009   1.5120183  -1.4658644
  0.50963444 -0.7582151  -0.22183691 -0.8075395   0.504683   -1.7461435
  1.4345894  -0.6089386   0.514629    0.71700716]",0,0.0,"[-0.77298295 -0.09608331 -0.3481009  -0.8467426   1.0073353   0.2802791
  0.0049514   0.9879284  -0.72651994  0.938604   -0.504683    1.7461435
  0.9299063   1.1372049   0.514629    0.71700716]",False,0.0006489753723144531,adversary_1
3,"[-0.17552006 -0.00394004 -0.8761866   0.89887553  1.535421   -1.4653391
  0.5330371  -0.7576898  -0.28678265 -0.816018    0.45078743 -1.7552265
  1.5094548  -0.5367125  -0.01402825  0.53775537]",0,0.0,"[-0.8797372  -0.07206248 -0.42539918 -0.8563509   1.0846336   0.28988743
  0.08224969  0.9975367  -0.7375701   0.93920845 -0.45078743  1.7552265
  1.0586675   1.218514   -0.01402825  0.53775537]",False,0.0008487701416015625,adversary_1
3,"[-0.13164005 -0.00295503 -0.8937386   0.89848155  1.552973   -1.4649451
  0.55058914 -0.7572958  -0.36549196 -0.8223769   0.3803657  -1.7620387
  1.5256041  -0.482543    0.3894788   0.40331653]",0,0.0,"[-0.6598029  -0.05404686 -0.5133729  -0.86355716  1.1726073   0.29709366
  0.17022341  1.004743   -0.74585766  0.93966186 -0.3803657   1.7620387
  1.1452384   1.2794957   0.3894788   0.40331653]",False,0.0015320777893066406,adversary_1
4,"[ 0.          0.         -0.35529643  0.25242805  0.9146277  -0.5000256
  0.35162383 -0.97366375 -0.5804325   0.31537092 -0.02316866 -0.7689869
  0.31937695  0.53199685  0.          0.        ]",0,0.0,"[ 0.          0.         -0.3784651  -0.5165588   0.93779635  0.2689613
  0.3747925  -0.20467687 -0.5572638   1.0843577   0.02316866  0.7689869
  0.3425456   1.3009837   0.          0.        ]",False,0.0005700588226318359,adversary_1
4,"[-0.         -0.         -0.35529643  0.25242805  0.9146277  -0.5000256
  0.35162383 -0.97366375 -0.5804325   0.31537092 -0.02316866 -0.7689869
  0.31937695  0.53199685  0.4         0.        ]",0,0.0,"[-0.          0.         -0.3784651  -0.5165588   0.93779635  0.2689613
  0.3747925  -0.20467687 -0.5572638   1.0843577   0.02316866  0.7689869
  0.3425456   1.3009837   0.4         0.        ]",False,0.0007989406585693359,adversary_1
4,"[-0.         -0.         -0.35529643  0.25242805  0.9146277  -0.5000256
  0.35162383 -0.97366375 -0.61043245  0.31537092 -0.02316866 -0.7689869
  0.35937694  0.53199685  0.3        -0.4       ]",0,0.0,"[-0.          0.         -0.3784651  -0.5165588   0.93779635  0.2689613
  0.3747925  -0.20467687 -0.58726376  1.0843577   0.02316866  0.7689869
  0.3825456   1.3009837   0.3        -0.4       ]",False,0.0005667209625244141,adversary_1
4,"[-0.         -0.         -0.35529643  0.25242805  0.9146277  -0.5000256
  0.35162383 -0.97366375 -0.66293246  0.31537092 -0.02316866 -0.7689869
  0.38937694  0.49199682  0.625      -0.3       ]",0,0.0,"[-0.         -0.3        -0.3784651  -0.5165588   0.93779635  0.2689613
  0.3747925  -0.20467687 -0.6397638   1.0843577   0.02316866  0.7689869
  0.4125456   1.2609837   0.625      -0.3       ]",False,0.0005712509155273438,adversary_1
4,"[-0.         -0.         -0.35529643  0.25242805  0.9146277  -0.5000256
  0.35162383 -0.97366375 -0.73230743  0.31537092 -0.02316866 -0.7989869
  0.45187694  0.46199682  0.06875    -0.225     ]",0,0.0,"[-0.         -0.225      -0.3784651  -0.5465588   0.93779635  0.2989613
  0.3747925  -0.17467687 -0.7091388   1.1143578   0.02316866  0.7989869
  0.4750456   1.2609837   0.06875    -0.225     ]",False,0.0005478858947753906,adversary_1
4,"[-0.         -0.         -0.35529643  0.25242805  0.9146277  -0.5000256
  0.35162383 -0.97366375 -0.8143387   0.31537092 -0.02316866 -0.8214869
  0.45875195  0.43949682 -0.3484375  -0.16875   ]",0,0.0,"[-0.         -0.16875    -0.3784651  -0.56905884  0.93779635  0.3214613
  0.3747925  -0.15217687 -0.79117006  1.1368577   0.02316866  0.8214869
  0.4819206   1.2609837  -0.3484375  -0.16875   ]",False,0.0005819797515869141,adversary_1
4,"[-0.         -0.         -0.35529643  0.25242805  0.9146277  -0.5000256
  0.35162383 -0.97366375 -0.90586215  0.31537092 -0.02316866 -0.83836186
  0.42390817  0.42262182 -0.66132814 -0.1265625 ]",0,0.0,"[-0.         -0.1265625  -0.3784651  -0.5859338   0.93779635  0.33833632
  0.3747925  -0.13530187 -0.88269347  1.1537328   0.02316866  0.83836186
  0.44707686  1.2609837  -0.66132814 -0.1265625 ]",False,0.0006482601165771484,adversary_1
4,"[-0.         -0.         -0.35529643  0.25242805  0.9146277  -0.5000256
  0.35162383 -0.97366375 -1.0045047   0.31537092 -0.02316866 -0.85101813
  0.3577754   0.40996557 -0.0959961  -0.09492187]",0,0.0,"[-0.3        -0.09492187 -0.3784651  -0.5985901   0.93779635  0.35099256
  0.3747925  -0.12264562 -0.98133606  1.166389    0.02316866  0.85101813
  0.38094404  1.2609837  -0.0959961  -0.09492187]",False,0.0008862018585205078,adversary_1
4,"[-0.         -0.         -0.35529643  0.25242805  0.9146277  -0.5000256
  0.35162383 -0.97366375 -1.0784867   0.34537092 -0.05316866 -0.86051035
  0.34817576  0.4004734  -0.47199708 -0.07119141]",0,0.0,"[-0.525      -0.07119141 -0.4084651  -0.60808223  0.9677963   0.36048475
  0.4047925  -0.11315344 -1.025318    1.2058812   0.05316866  0.86051035
  0.40134442  1.2609837  -0.47199708 -0.07119141]",False,0.0005469322204589844,adversary_1
4,"[-0.         -0.         -0.35529643  0.25242805  0.9146277  -0.5000256
  0.35162383 -0.97366375 -1.1339731   0.36787093 -0.10566866 -0.86762947
  0.30097607  0.39335424  0.0460022  -0.05339355]",0,0.0,"[-0.69375    -0.05339355 -0.4609651  -0.6152014   1.0202963   0.36760387
  0.4572925  -0.10603429 -1.0283045   1.2355003   0.10566866  0.86762947
  0.40664473  1.2609837   0.0460022  -0.05339355]",False,0.0006830692291259766,adversary_1
4,"[-0.         -0.         -0.35529643  0.25242805  0.9146277  -0.5000256
  0.35162383 -0.97366375 -1.205588    0.38474593 -0.17504366 -0.8729688
  0.30557626  0.38801488  0.43450165 -0.04004516]",0,0.0,"[-0.8203125  -0.04004516 -0.5303401  -0.62054074  1.0896714   0.37294325
  0.5266675  -0.10069494 -1.0305443   1.2577147   0.17504366  0.8729688
  0.48061994  1.2609837   0.43450165 -0.04004516]",False,0.0005791187286376953,adversary_1
4,"[-0.         -0.         -0.35529643  0.25242805  0.9146277  -0.5000256
  0.35162383 -0.97366375 -1.259299    0.36740217 -0.25707492 -0.87697333
  0.34902644  0.38401037  0.7258762  -0.03003388]",0,0.0,"[-0.9152344  -0.03003388 -0.6123713  -0.6245453   1.1717026   0.37694776
  0.6086987  -0.09669042 -1.0022242   1.2443755   0.25707492  0.87697333
  0.60610133  1.2609837   0.7258762  -0.03003388]",False,0.0005850791931152344,adversary_1
4,"[-0.         -0.         -0.35529643  0.25242805  0.9146277  -0.5000256
  0.35162383 -0.97366375 -1.2995824   0.38439435 -0.34859836 -0.87997675
  0.42161408  0.381007    0.5444072   0.3774746 ]",0,0.0,"[-0.6864258  -0.3225254  -0.7038948  -0.62754864  1.263226    0.37995115
  0.7002222  -0.09368704 -0.95098406  1.264371    0.34859836  0.87997675
  0.7702124   1.2609837   0.5444072   0.3774746 ]",False,0.0005769729614257812,adversary_1
4,"[-0.         -0.         -0.35529643  0.25242805  0.9146277  -0.5000256
  0.35162383 -0.97366375 -1.3297949   0.39713848 -0.41724092 -0.91222924
  0.4760548   0.41875443  0.40830538  0.68310595]",0,0.0,"[-0.5148193  -0.5418941  -0.77253735 -0.6598012   1.3318686   0.41220367
  0.76886475 -0.06143449 -0.912554    1.3093678   0.41724092  0.91222924
  0.8932957   1.3309838   0.40830538  0.68310595]",False,0.0006117820739746094,adversary_1
4,"[-0.         -0.         -0.35529643  0.25242805  0.9146277  -0.5000256
  0.35162383 -0.97366375 -1.3524543   0.4066966  -0.46872285 -0.9664187
  0.51688534  0.48706505  0.30622903  0.91232944]",0,0.0,"[-0.3861145  -0.40642053 -0.8240193  -0.7139906   1.3833505   0.46639308
  0.8203467  -0.00724509 -0.8837314   1.3731153   0.46872285  0.9664187
  0.98560816  1.4534837   0.30622903  0.91232944]",False,0.0006520748138427734,adversary_1
4,"[-0.         -0.         -0.35529643  0.25242805  0.9146277  -0.5000256
  0.35162383 -0.97366375 -1.3994489   0.41386518 -0.5073343  -1.0070608
  0.54750824  0.578298    0.22967178  1.0842471 ]",0,0.0,"[-0.5895859  -0.3048154  -0.8626307  -0.75463265  1.421962    0.50703514
  0.8589581   0.03339697 -0.8921145   1.4209259   0.5073343   1.0070608
  1.0548426   1.5853587   0.22967178  1.0842471 ]",False,0.0005688667297363281,adversary_1
4,"[-0.         -0.         -0.35529643  0.25242805  0.9146277  -0.5000256
  0.35162383 -0.97366375 -1.4646947   0.4192416  -0.5662929  -1.0375422
  0.5704754   0.6867227   0.17225383  1.2131853 ]",0,0.0,"[-0.4421894  -0.22861156 -0.9215893  -0.7851142   1.4809206   0.53751665
  0.9179167   0.06387851 -0.89840186  1.4567839   0.5662929   1.0375422
  1.1367683   1.724265    0.17225383  1.2131853 ]",False,0.0005741119384765625,adversary_1
4,"[-0.         -0.         -0.35529643  0.25242805  0.9146277  -0.5000256
  0.35162383 -0.97366375 -1.5436292   0.42327392 -0.61051184 -1.0604035
  0.5877008   0.8080412   0.12759598  1.293723  ]",0,0.0,"[-0.33164206 -0.47145867 -0.9658083  -0.80797535  1.5251396   0.56037784
  0.9621357   0.08673966 -0.93311733  1.4836774   0.61051184  1.0604035
  1.1982126   1.8684447   0.12759598  1.293723  ]",False,0.0005648136138916016,adversary_1
4,"[-0.         -0.         -0.35529643  0.25242805  0.9146277  -0.5000256
  0.35162383 -0.97366375 -1.6028299   0.45629817 -0.64367604 -1.1075493
  0.6004604   0.9374135   0.0905674   1.2968414 ]",0,0.0,"[-0.24873154 -0.353594   -0.9989725  -0.85512125  1.5583037   0.6075237
  0.9952999   0.13388553 -0.95915395  1.5638474   0.64367604  1.1075493
  1.2441365   2.044963    0.0905674   1.2968414 ]",False,0.0005440711975097656,adversary_1
4,"[-0.         -0.         -0.35529643  0.25242805  0.9146277  -0.5000256
  0.35162383 -0.97366375 -1.6472306   0.5110664  -0.6685492  -1.1429087
  0.6095171   1.0670977   0.06425273  1.2984111 ]",0,0.0,"[-0.48654866 -0.2651955  -1.0238457  -0.89048064  1.5831769   0.6428831
  1.0201731   0.16924493 -0.9786814   1.653975    0.6685492   1.1429087
  1.2780663   2.2100062   0.06425273  1.2984111 ]",False,0.0005671977996826172,adversary_1
4,"[-0.         -0.         -0.35529643  0.25242805  0.9146277  -0.5000256
  0.35162383 -0.97366375 -1.680531    0.5821425  -0.71720403 -1.1694282
  0.6159424   1.1969388   0.04557252  1.299201  ]",0,0.0,"[-0.6649115  -0.19889663 -1.0725005  -0.9170002   1.6318318   0.66940266
  1.0688279   0.19576448 -0.963327    1.7515707   0.71720403  1.1694282
  1.3331465   2.366367    0.04557252  1.299201  ]",False,0.0005619525909423828,adversary_1
4,"[-0.         -0.         -0.35529643  0.25242805  0.9146277  -0.5000256
  0.35162383 -0.97366375 -1.7055064   0.6654496  -0.7836952  -1.189318
  0.6204997   1.3268589   0.03231915  1.2995982 ]",0,0.0,"[-0.49868363 -0.14917247 -1.1389916  -0.9368898   1.6983229   0.6892923
  1.135319    0.21565413 -0.9218112   1.8547674   0.7836952   1.189318
  1.4041948   2.5161767   0.03231915  1.2995982 ]",False,0.0005419254302978516,adversary_1
4,"[-0.         -0.         -0.35529643  0.25242805  0.9146277  -0.5000256
  0.35162383 -0.97366375 -1.7242379   0.6979299  -0.83356357 -1.2042352
  0.62373155  1.4568187   0.02291868  1.299798  ]",0,0.0,"[-0.6740127  -0.11187935 -1.18886    -0.9518071   1.7481912   0.70420957
  1.1851875   0.23057139 -0.89067435  1.902165    0.83356357  1.2042352
  1.4572952   2.661054    0.02291868  1.299798  ]",False,0.0005860328674316406,adversary_1
4,"[-0.         -0.         -0.35529643  0.25242805  0.9146277  -0.5000256
  0.35162383 -0.97366375 -1.7382866   0.6922902  -0.90096486 -1.2154231
  0.6260234   1.5867985   0.01625195  1.2998984 ]",0,0.0,"[-0.50550956 -0.38390952 -1.2562612  -0.962995    1.8155925   0.7153975
  1.2525886   0.24175933 -0.8373217   1.9077133   0.90096486  1.2154231
  1.5269883   2.8022215   0.01625195  1.2998984 ]",False,0.0007879734039306641,adversary_1
4,"[-0.         -0.         -0.35529643  0.25242805  0.9146277  -0.5000256
  0.35162383 -0.97366375 -1.748823    0.6580604  -0.9515158  -1.253814
  0.62764865  1.7167883   0.0115243   1.2999489 ]",0,0.0,"[-0.37913215 -0.28793213 -1.3068123  -1.0013859   1.8661435   0.7537885
  1.3031397   0.28015026 -0.79730725  1.9118744   0.9515158   1.253814
  1.5791644   2.9706023   0.0115243   1.2999489 ]",False,0.0006668567657470703,adversary_1
1,"[ 0.          0.         -0.89004296 -0.14957619  0.50575525 -0.06181963
  0.94217867 -0.37721106  0.55826473  0.6390206   0.06593518  0.16625333
  0.38042     0.85080016  0.          0.        ]",0,0.0,"[ 0.          0.         -0.509623    0.70122397  0.12533526 -0.91261977
  0.56175864 -1.2280113   0.17784476 -0.21177956 -0.31448483 -0.6845468
 -0.38042    -0.85080016]",False,0.00028014183044433594,adversary_2
1,"[-1.0886116e-15 -2.7448975e-15 -8.9004296e-01 -1.4957619e-01
  5.0575525e-01 -6.1819628e-02  9.4217867e-01 -3.7721106e-01
  5.5826473e-01  6.3902062e-01  6.5935180e-02  1.6625333e-01
  3.8042000e-01  8.5080016e-01  4.0000001e-01  0.0000000e+00]",1,0.0,"[ 0.4         0.         -0.509623    0.70122397  0.12533526 -0.91261977
  0.56175864 -1.2280113   0.17784476 -0.21177956 -0.31448483 -0.6845468
 -0.38042    -0.85080016]",False,0.000286102294921875,adversary_2
1,"[-3.0000001e-01 -4.8035704e-15 -8.9004296e-01 -1.4957619e-01
  5.0575525e-01 -6.1819628e-02  9.4217867e-01 -3.7721106e-01
  5.5826473e-01  6.3902062e-01  6.5935180e-02  1.3625333e-01
  4.2041999e-01  8.5080016e-01 -1.0000000e-01  0.0000000e+00]",3,0.0,"[-0.1         0.         -0.46962297  0.70122397  0.08533525 -0.91261977
  0.5217586  -1.2280113   0.13784476 -0.21177956 -0.35448483 -0.71454686
 -0.42042    -0.85080016]",False,0.0003418922424316406,adversary_2
1,"[-0.22598763 -0.3020409  -0.920043   -0.14957619  0.5357553  -0.06181963
  0.97217864 -0.37721106  0.55826473  0.6390206   0.09593518  0.11375333
  0.44042     0.85080016 -0.475       0.        ]",0,0.0,"[-0.475       0.         -0.47962296  0.70122397  0.09533526 -0.91261977
  0.53175867 -1.2280113   0.11784476 -0.21177956 -0.34448484 -0.73704684
 -0.44042    -0.85080016]",False,0.00028324127197265625,adversary_2
1,"[-0.17889223 -0.23767833 -0.94264174 -0.17978027  0.558354   -0.03161554
  0.9947774  -0.34700698  0.5283635   0.6692247   0.1186327   0.15728651
  0.41551876  0.8810043   0.04375     0.        ]",2,0.0,"[ 0.04375     0.         -0.527123    0.70122397  0.14283526 -0.91261977
  0.5792586  -1.2280113   0.11284476 -0.21177956 -0.29688606 -0.72371775
 -0.41551876 -0.8810043 ]",False,0.0003399848937988281,adversary_2
1,"[ 0.16583084 -0.17825875 -0.96053094 -0.2035481   0.5762432  -0.0078477
  1.0126666  -0.32323915  0.5068777   0.72299254  0.13753615  0.16216592
  0.43778297  0.9047721   0.4328125   0.        ]",2,0.0,"[ 0.4328125   0.         -0.522748    0.70122397  0.13846026 -0.91261977
  0.57488364 -1.2280113   0.06909475 -0.18177956 -0.30024683 -0.74260616
 -0.43778297 -0.9047721 ]",False,0.0002758502960205078,adversary_2
1,"[ 0.42437312 -0.13369407 -0.94394785 -0.22137398  0.55966014  0.00997817
  0.99608356 -0.30541328  0.46076342  0.7633184   0.12171374  0.19582549
  0.46448115  0.92259794  0.32460937  0.4       ]",1,0.0,"[ 0.32460937  0.4        -0.4794667   0.70122397  0.09517901 -0.91261977
  0.5316024  -1.2280113  -0.00371774 -0.15927956 -0.34276742 -0.7267725
 -0.46448115 -0.92259794]",False,0.00027823448181152344,adversary_2
1,"[ 0.01827984 -0.10027055 -0.90151054 -0.23474339  0.5172228   0.02334758
  0.95364624 -0.29204386  0.36617765  0.7935628   0.04984692  0.22107016
  0.4545048   0.97596735 -0.15654297  0.3       ]",1,0.0,"[-0.15654297  0.3        -0.44700578  0.741224    0.06271807 -0.9526198
  0.49914145 -1.2680112  -0.08832712 -0.18240456 -0.40465787 -0.7548972
 -0.4545048  -0.97596735]",False,0.00028514862060546875,adversary_2
1,"[-0.2862901  -0.07520291 -0.8996826  -0.24477044  0.51539487  0.03337463
  0.9518182  -0.2820168   0.32523835  0.8462461   0.05594681  0.24000366
  0.4370225   1.0159944  -0.51740724  0.225     ]",1,0.0,"[-0.51740724  0.225      -0.46266007  0.77122396  0.07837237 -0.98261976
  0.5147957  -1.2980112  -0.11178415 -0.1697483  -0.38107568 -0.7759907
 -0.4370225  -1.0159944 ]",False,0.0002720355987548828,adversary_2
1,"[-0.5147176  -0.05640218 -0.9283116  -0.25229073  0.5440239   0.04089492
  0.98044723 -0.27449653  0.32453385  0.8857586   0.09052173  0.2842038
  0.41391078  1.0460147  -0.3880554  -0.23125   ]",1,0.0,"[-0.3880554  -0.23125    -0.5144008   0.793724    0.1301131  -1.0051198
  0.5665365  -1.3205112  -0.08937692 -0.16025612 -0.32338905 -0.7618109
 -0.41391078 -1.0460147 ]",False,0.0002739429473876953,adversary_2
1,"[-0.6860382  -0.04230164 -0.97978336 -0.25793096  0.59549564  0.04653514
  1.031919   -0.2688563   0.3840055   0.91539294  0.17645292  0.3173539
  0.426577    1.0285299  -0.6910416  -0.1734375 ]",4,-10.0,"[-0.6910416  -0.1734375  -0.5532063   0.770599    0.16891862 -0.9819948
  0.60534203 -1.2973863  -0.0425715  -0.11313698 -0.2501241  -0.71117604
 -0.426577   -1.0285299 ]",False,0.0003750324249267578,adversary_2
1,"[-0.51452863  0.26827377 -1.0483872  -0.2621611   0.66409945  0.05076531
  1.1005229  -0.26462615  0.45860922  0.93761873  0.27090132  0.34221646
  0.42607665  1.0154164  -0.10371958 -0.09137961]",2,-10.0,"[-0.10371958 -0.09137961 -0.6223105   0.75325525  0.23802279 -0.96465105
  0.67444617 -1.2800425   0.03253256 -0.07779763 -0.15517536 -0.6731999
 -0.42607665 -1.0154164 ]",False,0.0002810955047607422,adversary_2
1,"[-0.08589648  0.20120533 -1.09984    -0.23533374  0.71555233  0.02393793
  1.1519758  -0.2914535   0.51310587  0.9204182   0.3417376   0.3308634
  0.46715757  0.979451    0.16529077  0.3067191 ]",4,-10.0,"[ 0.16529077  0.3067191  -0.63268244  0.74411726  0.24839474 -0.95551306
  0.68481815 -1.2709045   0.04594829 -0.05903282 -0.12541997 -0.64858764
 -0.46715757 -0.979451  ]",False,0.00037288665771484375,adversary_2
1,"[-0.06442236  0.45090398 -1.1084297  -0.21521321  0.72414196  0.00381739
  1.1605654  -0.31157404  0.5696703   0.86999243  0.36486483  0.2923486
  0.49227628  0.9900024  -0.58432746  0.626127  ]",4,0.0,"[-0.58432746  0.626127   -0.61615336  0.77478915  0.23186567 -0.986185
  0.66828907 -1.3015764   0.077394   -0.12000997 -0.12741147 -0.6976538
 -0.49227628 -0.9900024 ]",False,0.0002770423889160156,adversary_2
1,"[-0.04831677  0.638178   -1.1148719  -0.1701228   0.7305842  -0.04127301
  1.1670076  -0.35666445  0.6601899   0.7707634   0.38221022  0.23346248
  0.44028577  1.0075247  -0.8382456   0.46959525]",4,0.0,"[-0.8382456   0.46959525 -0.6745861   0.83740187  0.2902984  -1.0487977
  0.7267218  -1.3641891   0.21990417 -0.23676127 -0.05807555 -0.7740622
 -0.44028577 -1.0075247 ]",False,0.0002779960632324219,adversary_2
1,"[-0.03623758  0.7786335  -1.1197037  -0.106305    0.7354159  -0.1050908
  1.1718392  -0.42048225  0.75667673  0.6669538   0.3952193   0.18929791
  0.3612929   0.9906664  -0.2286842   0.35219646]",3,0.0,"[-0.2286842   0.35219646 -0.7584107   0.8843614   0.37412298 -1.0957572
  0.81054634 -1.4111487   0.3953838  -0.3237126   0.03392639 -0.8013685
 -0.3612929  -0.9906664 ]",False,0.0002949237823486328,adversary_2
1,"[-0.02717818  0.28397512 -1.1233274  -0.02844165  0.73903966 -0.18295416
  1.175463   -0.49834558  0.8290418   0.55909663  0.4049761   0.09617448
  0.34204823  0.9480227  -0.5715132   0.26414734]",1,-0.19581049187607835,"[-0.5715132   0.26414734 -0.7812791   0.91958106  0.3969914  -1.1309769
  0.8334148  -1.4463683   0.48699355 -0.3889261   0.06292785 -0.85184824
 -0.34204823 -0.9480227 ]",False,0.0002818107604980469,adversary_2
1,"[-3.2038364e-01  2.1298134e-01 -1.1260452e+00 -4.4142933e-05
  7.4175745e-01 -2.1135166e-01  1.1781808e+00 -5.2674311e-01
  8.8331562e-01  5.3820372e-01  4.4229370e-01  5.6331903e-02
  2.8761473e-01  9.4603992e-01 -4.2863485e-01 -2.0188950e-01]",4,-0.45995782436163535,"[-0.42863485 -0.2018895  -0.8384304   0.9459958   0.45414272 -1.1573915
  0.8905661  -1.4727831   0.59570086 -0.4078362   0.15467894 -0.88970804
 -0.28761473 -0.9460399 ]",False,0.0003037452697753906,adversary_2
1,"[-0.24028772  0.45973602 -1.1580836   0.02125399  0.77379584 -0.2326498
  1.2102191  -0.5480412   0.92402095  0.5225341   0.5002819  -0.00355003
  0.27678964  0.9045528  -0.32147613 -0.5514171 ]",3,-0.258068323725803,"[-0.32147613 -0.5514171  -0.8812939   0.9258068   0.4970062  -1.1372026
  0.9334296  -1.452594    0.64723134 -0.38201877  0.22349226 -0.90810287
 -0.27678964 -0.9045528 ]",False,0.00028967857360839844,adversary_2
1,"[-0.18021579  0.04480201 -1.1821123   0.06722759  0.79782456 -0.2786234
  1.2342479  -0.5940148   0.92455     0.4807818   0.54377306 -0.07846148
  0.26867077  0.80343753  0.15889288 -0.41356283]",1,-0.13441523418940005,"[ 0.15889288 -0.41356283 -0.91344154  0.87066513  0.5291538  -1.0820609
  0.9655772  -1.3974524   0.6558792  -0.32265574  0.27510226 -0.881899
 -0.26867077 -0.80343753]",False,0.00027871131896972656,adversary_2
1,"[-0.43516186  0.0336015  -1.2001339   0.07170779  0.81584615 -0.28310362
  1.2522695  -0.59849507  0.9249467   0.5094676   0.6063914  -0.10464507
  0.30258164  0.757601    0.11916967 -0.31017214]",1,0.0,"[ 0.11916967 -0.31017214 -0.89755225  0.8293088   0.51326454 -1.0407046
  0.9496879  -1.356096    0.6223651  -0.24813344  0.30380976 -0.8622461
 -0.30258164 -0.757601  ]",False,0.0002760887145996094,adversary_2
1,"[-0.6263714   0.02520113 -1.2436501   0.07506794  0.85936236 -0.28646377
  1.2957858  -0.6018552   0.9552443   0.53098196  0.68335515 -0.12428275
  0.3580148   0.7232237   0.48937726 -0.2326291 ]",1,0.0,"[ 0.48937726 -0.2326291  -0.88563526  0.7982916   0.50134754 -1.0096874
  0.93777096 -1.3250788   0.59722954 -0.19224171  0.32534036 -0.8475064
 -0.3580148  -0.7232237 ]",False,0.0004055500030517578,adversary_2
